"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","b6","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","e14","e15","e16","v2507","v2508","v2509"
"177",5570,"63",5,2,49,1,1,1,4,2,2,5,6,9.43000030517578,1100.6,3467,3,2,3400,439,3467,2370,1,1,NA,NA,NA,NA
"178",5570,"63",5,2,23,1,1,1,4,2,1,6,10,9.43000030517578,1100.6,3467,3,2,3400,439,3467,2370,2,NA,6,NA,NA,NA
"179",5570,"63",5,1,23,1,1,1,4,1,1,5,6,9.43000030517578,1100.6,3467,3,2,3400,439,3467,2370,2,NA,6,NA,NA,NA
"180",5570,"63",5,1,48,1,1,1,4,2,1,6,10,9.43000030517578,1100.6,3467,3,2,3400,439,3467,2370,1,1,NA,NA,NA,NA
"181",5580,"63",5,1,46,1,1,1,4,1,3,4,5,14,5718.2,3467,3,2,3400,439,3467,2370,2,NA,6,NA,NA,NA
"182",5580,"63",5,2,45,1,1,1,4,2,3,4,5,14,5718.2,3467,3,2,3400,439,3467,2370,2,NA,6,NA,NA,NA
"183",5580,"63",5,2,21,2,1,1,4,NA,2,6,11,14,5718.2,3467,3,2,3400,439,3467,2370,NA,NA,NA,NA,NA,NA
"184",5590,"63",4,1,42,1,1,1,4,1,3,5,8,7.19999980926514,4451.5,3467,3,2,3400,439,3467,2370,1,1,NA,NA,NA,NA
"185",5590,"63",4,2,41,1,1,1,4,2,4,1,NA,7.19999980926514,4451.5,3467,3,2,3400,439,3467,2370,1,1,NA,NA,NA,NA
"186",5600,"63",7,2,47,1,1,1,4,NA,4,1,NA,NA,3373,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"187",5600,"63",7,1,24,2,1,1,4,1,3,5,6,NA,3373,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"188",5600,"63",7,1,26,1,1,1,4,1,3,5,3,NA,3373,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"189",5600,"63",7,1,58,1,1,1,4,NA,4,1,NA,NA,3373,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"190",5600,"63",7,2,24,1,1,1,4,1,3,5,6,NA,3373,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"191",5610,"63",5,1,49,1,1,1,4,2,4,5,9,6,5452.192,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"192",5610,"63",5,2,48,1,1,1,4,2,4,1,NA,6,5452.192,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"193",5610,"63",5,1,23,2,1,4,2,1,1,11,16,6,5452.192,5010,3,2,981,314,5010,2680,1,3,NA,1,2,80
"194",5620,"63",6,1,41,1,1,1,2,1,3,6,12,6,2898.16666666667,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"195",5620,"63",6,2,35,1,1,1,1,2,3,4,10,6,2898.16666666667,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"196",5630,"63",5,2,53,1,1,1,4,NA,4,1,NA,5,3389.6,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"197",5630,"63",5,1,56,1,1,1,4,NA,4,1,NA,5,3389.6,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"198",5630,"63",5,1,29,1,1,1,4,1,3,5,9,5,3389.6,5010,3,2,981,314,5010,2680,1,3,NA,1,2,80
"199",5630,"63",5,2,26,1,1,1,4,1,3,5,9,5,3389.6,5010,3,2,981,314,5010,2680,1,3,NA,1,2,80
"200",5640,"63",6,2,39,1,1,1,1,1,3,5,9,5,3953.66666666667,5010,3,2,981,314,5010,2680,2,1,NA,1,2,80
"201",5640,"63",6,2,17,2,1,1,4,NA,2,6,9.5,5,3953.66666666667,5010,3,2,981,314,5010,2680,2,1,NA,1,2,80
"202",5640,"63",6,1,43,1,1,1,1,1,3,6,12,5,3953.66666666667,5010,3,2,981,314,5010,2680,2,1,NA,1,2,80
"203",5650,"63",4,1,32,2,1,1,4,1,3,5,8,6,5431.75,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"204",5650,"63",4,1,30,2,1,1,4,1,3,5,8,6,5431.75,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"205",5660,"63",4,2,25,2,1,5,4,1,1,11,16,4,6755.75,5010,3,2,981,314,5010,2680,NA,NA,NA,1,2,80
"206",5660,"63",4,1,22,2,1,1,4,NA,1,9,14.5,4,6755.75,5010,3,2,981,314,5010,2680,NA,NA,NA,1,2,80
"207",5660,"63",4,1,49,1,1,1,4,1,3,5,9,4,6755.75,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"208",5660,"63",4,2,44,1,1,1,4,1,3,1,NA,4,6755.75,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"209",5670,"63",2,1,36,2,1,1,4,1,4,5,9,2.5,5598,5010,3,2,981,314,5010,2680,1,3,NA,1,2,80
"210",5680,"63",4,2,42,1,1,1,4,1,3,1,NA,NA,9366.5,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"211",5680,"63",4,1,40,1,1,1,4,1,3,1,NA,NA,9366.5,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"212",5680,"63",4,2,17,2,1,1,4,1,1,6,9,NA,9366.5,5010,3,2,981,314,5010,2680,NA,NA,NA,1,2,80
"213",5680,"63",4,1,46,1,1,1,4,1,3,1,NA,NA,9366.5,5010,3,2,981,314,5010,2680,2,NA,1,1,2,80
"214",5690,"63",5,2,40,1,1,1,4,1,4,5,8,3,6037.6,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"215",5690,"63",5,1,42,1,1,1,4,1,4,5,8,3,6037.6,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"216",5700,"63",5,2,26,1,1,1,4,1,2,5,8,4.5,18323.6,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"217",5700,"63",5,1,27,1,1,1,4,1,2,5,8,4.5,18323.6,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"218",5700,"63",5,1,56,1,1,1,1,NA,3,4,5,4.5,18323.6,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"219",5700,"63",5,2,54,1,1,1,4,NA,4,1,0,4.5,18323.6,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"220",5710,"63",5,2,58,4,1,NA,4,NA,4,1,NA,4.5,5449.8,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"221",5710,"63",5,1,37,1,1,NA,1,1,2,6,11,4.5,5449.8,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"222",5710,"63",5,2,37,1,1,NA,4,1,2,4,5,4.5,5449.8,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"223",5720,"63",5,2,55,1,1,1,4,2,4,2,0,4,10434.8,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"224",5720,"63",5,1,26,1,1,1,4,1,1,4,5,4,10434.8,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"225",5720,"63",5,1,58,1,1,1,4,2,2,5,8,4,10434.8,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"226",5720,"63",5,2,24,1,1,1,4,1,1,5,8,4,10434.8,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"227",5730,"63",5,2,56,1,1,1,4,1,3,1,0,3.5,8854.4,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"228",5730,"63",5,1,57,1,1,1,4,1,3,6,10,3.5,8854.4,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"229",5730,"63",5,2,30,1,1,1,4,2,2,5,8,3.5,8854.4,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"230",5730,"63",5,1,32,1,1,1,4,1,2,5,8,3.5,8854.4,4231,3,2,794,324,4231,1842,1,1,NA,1,2,80
"231",5740,"63",4,2,46,1,1,1,1,1,4,5,8,1.89999997615814,5072.25,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"232",5740,"63",4,1,48,1,1,1,1,1,3,6,11,1.89999997615814,5072.25,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"233",5740,"63",4,2,18,2,1,1,2,NA,1,9,12.5,1.89999997615814,5072.25,4231,3,2,794,324,4231,1842,1,NA,NA,1,2,80
"234",5740,"63",4,1,20,2,1,4,2,NA,1,10,14.5,1.89999997615814,5072.25,4231,3,2,794,324,4231,1842,1,NA,NA,1,2,80
"235",5750,"63",5,1,28,1,1,1,4,1,2,5,8,3.09999990463257,7430.2,4231,3,2,794,324,4231,1842,1,1,NA,1,2,80
"236",5750,"63",5,2,27,1,1,1,4,2,2,5,8,3.09999990463257,7430.2,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"237",5750,"63",5,2,47,1,1,1,4,2,4,1,0,3.09999990463257,7430.2,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"238",5750,"63",5,1,49,1,1,1,4,1,4,5,8,3.09999990463257,7430.2,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"239",5760,"63",5,1,31,1,1,1,4,1,2,5,7,5,15059.4,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"240",5760,"63",5,2,27,1,1,1,4,1,2,5,7,5,15059.4,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"241",5760,"63",5,2,56,1,1,1,4,2,3,1,0,5,15059.4,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"242",5760,"63",5,1,55,1,1,1,4,2,4,6,9,5,15059.4,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"243",5770,"63",7,1,49,1,1,1,4,2,3,5,8,2.70000004768372,3621.71428571429,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"244",5770,"63",7,2,49,1,1,1,4,2,4,1,0,2.70000004768372,3621.71428571429,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"245",5770,"63",7,1,24,2,1,1,4,1,2,5,8,2.70000004768372,3621.71428571429,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"246",5770,"63",7,2,23,1,1,1,4,2,2,4,5,2.70000004768372,3621.71428571429,4231,3,2,794,324,4231,1842,2,NA,6,1,2,80
"247",5770,"63",7,1,28,1,1,1,4,1,2,5,8,2.70000004768372,3621.71428571429,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"248",5780,"63",6,2,27,1,1,1,4,1,2,6,12,3.59999990463257,5290.33333333333,4231,3,2,794,324,4231,1842,2,NA,2,1,2,80
"249",5780,"63",6,2,23,2,1,1,4,2,1,10,15,3.59999990463257,5290.33333333333,4231,3,2,794,324,4231,1842,1,3,NA,1,2,80
"250",5780,"63",6,1,25,1,1,1,4,1,2,6,12,3.59999990463257,5290.33333333333,4231,3,2,794,324,4231,1842,2,NA,2,1,2,80
"251",5780,"63",6,2,50,1,1,1,4,2,3,1,NA,3.59999990463257,5290.33333333333,4231,3,2,794,324,4231,1842,2,NA,5,1,2,80
"252",5780,"63",6,1,55,1,1,1,1,1,3,5,8,3.59999990463257,5290.33333333333,4231,3,2,794,324,4231,1842,2,NA,2,1,2,80
"253",5790,"63",7,2,49,1,1,1,4,2,4,1,NA,13,3993,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"254",5790,"63",7,1,29,1,1,1,4,1,3,5,8,13,3993,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"255",5790,"63",7,2,27,1,1,1,1,2,3,6,12,13,3993,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"256",5790,"63",7,1,51,1,1,1,1,2,3,6,11,13,3993,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"257",5790,"63",7,1,27,2,1,5,2,NA,1,11,17,13,3993,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"258",5800,"63",6,2,53,1,1,1,1,2,3,6,11,12,3441.16666666667,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"259",5800,"63",6,1,55,1,1,1,1,2,3,4,5,12,3441.16666666667,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"260",5800,"63",6,1,23,1,1,1,4,2,3,5,9,12,3441.16666666667,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"261",5800,"63",6,1,20,2,1,1,4,1,3,5,9,12,3441.16666666667,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"262",5800,"63",6,2,23,1,1,1,4,2,3,5,9,12,3441.16666666667,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"263",5810,"63",4,2,48,1,1,1,4,2,4,1,NA,9.60000038146973,6978,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"264",5810,"63",4,1,28,3,1,1,4,1,1,5,8,9.60000038146973,6978,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"265",5810,"63",4,2,20,2,1,1,4,1,1,5,8,9.60000038146973,6978,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"266",5810,"63",4,1,49,1,1,1,1,2,4,5,8,9.60000038146973,6978,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"267",5820,"63",4,1,45,1,1,1,1,2,4,2,NA,8.5,4020,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"268",5820,"63",4,2,45,1,0,1,4,2,4,2,NA,8.5,4020,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"269",5820,"63",4,1,19,2,0,1,4,1,3,5,9,8.5,4020,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"270",5820,"63",4,1,20,2,0,1,4,1,3,5,9,8.5,4020,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"271",5830,"63",4,2,35,1,1,1,4,2,4,2,NA,7.59999990463257,6191,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"272",5830,"63",4,1,36,1,1,1,4,1,4,2,NA,7.59999990463257,6191,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"273",5840,"63",5,1,58,1,1,1,1,1,4,5,NA,6.40000009536743,5792.2,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"274",5840,"63",5,1,32,3,1,1,4,1,3,4,NA,6.40000009536743,5792.2,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"275",5840,"63",5,2,57,1,1,1,4,2,4,1,NA,6.40000009536743,5792.2,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"276",5850,"63",4,2,53,1,1,1,4,NA,4,1,NA,7,5813.75,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"277",5850,"63",4,1,24,1,1,1,4,1,3,5,9,7,5813.75,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"278",5850,"63",4,1,56,1,1,1,4,NA,4,4,3,7,5813.75,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"279",5860,"63",5,2,29,1,1,1,4,1,3,4,6,8.5,2761.2,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"280",5860,"63",5,2,59,1,1,1,4,2,4,1,NA,8.5,2761.2,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"281",5860,"63",5,1,29,1,1,1,4,1,3,4,6,8.5,2761.2,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"282",5870,"63",4,1,49,1,1,1,4,1,3,4,5,6.80000019073486,5000.75,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"283",5870,"63",4,2,16,2,0,1,4,NA,2,5,8.5,6.80000019073486,5000.75,4000,3,1,1080,160,4000,2000,NA,NA,NA,1,2,100
"284",5870,"63",4,2,41,1,0,1,4,2,4,1,NA,6.80000019073486,5000.75,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"285",5870,"63",4,1,18,2,0,1,4,NA,2,11,12.5,6.80000019073486,5000.75,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"286",5880,"63",5,2,59,1,1,1,4,NA,4,1,NA,8,5113.6,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"287",5880,"63",5,2,24,1,0,1,4,1,3,6,11,8,5113.6,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"288",5880,"63",5,1,31,1,1,1,4,1,3,2,NA,8,5113.6,4000,3,1,1080,160,4000,2000,2,NA,2,1,2,100
"289",5890,"63",6,1,27,1,1,1,4,1,3,5,8,14.8999996185303,8843.33333333333,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"290",5890,"63",6,2,25,1,1,1,4,2,3,5,8,14.8999996185303,8843.33333333333,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"291",5890,"63",6,1,50,1,1,1,1,1,3,5,9,14.8999996185303,8843.33333333333,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"292",5890,"63",6,2,49,1,1,1,4,2,4,2,NA,14.8999996185303,8843.33333333333,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"293",5900,"63",4,1,44,1,1,1,4,1,3,4,3,12.6999998092651,7593.25,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"294",5900,"63",4,2,35,1,1,1,4,2,4,4,3,12.6999998092651,7593.25,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"295",5910,"63",6,1,50,1,1,1,4,2,3,5,8,21.7000007629395,5056.66666666667,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"296",5910,"63",6,1,30,1,1,1,4,1,2,5,8,21.7000007629395,5056.66666666667,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"297",5910,"63",6,2,29,1,1,1,4,2,2,5,8,21.7000007629395,5056.66666666667,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"298",5910,"63",6,2,50,1,1,1,4,2,4,1,NA,21.7000007629395,5056.66666666667,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"299",5920,"63",6,1,47,1,1,1,1,1,4,4,5,32.2000007629395,5081.16666666667,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"300",5920,"63",6,2,21,1,1,1,4,NA,2,5,9,32.2000007629395,5081.16666666667,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"301",5920,"63",6,2,45,1,1,1,4,NA,4,4,1,32.2000007629395,5081.16666666667,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"302",5920,"63",6,1,21,1,1,1,4,1,2,6,10,32.2000007629395,5081.16666666667,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"303",5930,"63",4,1,39,2,1,1,4,1,3,4,6,14,4212.25,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"304",5930,"63",4,1,41,2,1,1,4,2,3,5,10,14,4212.25,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"305",5940,"63",4,1,50,1,1,3,4,1,3,4,5,22,7822.75,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"306",5940,"63",4,2,47,1,1,1,4,2,4,1,NA,22,7822.75,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"307",5950,"63",5,1,16,2,1,1,4,NA,2,5,8.5,23.5,4854.2,4800,3,1,3871,354,4800,2250,NA,NA,NA,1,2,90
"308",5950,"63",5,2,39,1,1,1,4,2,4,1,NA,23.5,4854.2,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"309",5950,"63",5,1,45,1,1,1,4,1,4,2,NA,23.5,4854.2,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"310",5960,"63",5,1,30,1,1,1,4,1,3,6,8.5,19,6964.4,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"311",5960,"63",5,2,56,1,1,1,4,NA,4,1,0,19,6964.4,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"312",5960,"63",5,2,26,1,1,1,4,1,3,5,9,19,6964.4,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"313",5960,"63",5,1,57,1,1,1,4,NA,4,4,6,19,6964.4,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"314",5970,"63",6,2,35,1,1,1,4,2,4,5,6,27.2000007629395,4456.83333333333,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"315",5970,"63",6,1,40,1,1,1,4,1,4,5,7,27.2000007629395,4456.83333333333,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"316",5980,"63",4,2,36,1,1,1,4,2,2,5,8,7.30000019073486,9261,4800,3,1,3871,354,4800,2250,2,NA,2,1,2,90
"317",5980,"63",4,1,37,1,1,1,1,1,2,5,8,7.30000019073486,9261,4800,3,1,3871,354,4800,2250,1,1,NA,1,2,90
"318",5990,"63",4,1,54,1,1,1,1,1,2,5,8,6,3354.5,5200,3,2,1213,205,5200,3000,1,1,NA,1,2,100
"319",5990,"63",4,2,24,2,1,1,2,1,1,10,16,6,3354.5,5200,3,2,1213,205,5200,3000,2,NA,6,1,2,100
"320",5990,"63",4,1,22,2,1,1,4,NA,1,9,16,6,3354.5,5200,3,2,1213,205,5200,3000,NA,NA,NA,1,2,100
"321",5990,"63",4,2,49,1,1,1,4,2,3,2,1,6,3354.5,5200,3,2,1213,205,5200,3000,2,NA,6,1,2,100
"322",6000,"63",5,2,24,1,0,1,4,2,3,4,6,60.5999984741211,1937.8,5316,3,1,25890,427,5316,3600,2,NA,3,1,3,60
"323",6000,"63",5,1,21,2,0,1,4,2,3,5,9,60.5999984741211,1937.8,5316,3,1,25890,427,5316,3600,2,NA,3,1,3,60
"324",6000,"63",5,2,44,4,0,1,4,2,4,1,NA,60.5999984741211,1937.8,5316,3,1,25890,427,5316,3600,2,NA,3,1,3,60
"325",6000,"63",5,1,24,1,0,1,4,2,2,5,9,60.5999984741211,1937.8,5316,3,1,25890,427,5316,3600,2,NA,3,1,3,60
"326",6010,"63",5,2,43,1,0,1,4,2,4,1,NA,25,6012,5316,3,1,25890,427,5316,3600,2,NA,3,1,3,60
"327",6010,"63",5,1,41,1,0,1,1,2,3,4,5,25,6012,5316,3,1,25890,427,5316,3600,2,NA,3,1,3,60
"328",6010,"63",5,1,18,2,0,1,NA,NA,2,5,8.5,25,6012,5316,3,1,25890,427,5316,3600,NA,NA,NA,1,3,60
"329",6020,"63",7,2,24,1,0,1,4,2,3,5,9,38,1389.14285714286,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"330",6020,"63",7,1,25,1,0,1,4,2,3,5,9,38,1389.14285714286,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"331",6020,"63",7,1,58,1,0,1,4,2,3,4,6,38,1389.14285714286,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"332",6020,"63",7,2,53,1,0,1,4,2,4,1,NA,38,1389.14285714286,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"333",6030,"63",3,1,26,1,0,1,4,2,3,4,6,25,6816.66666666667,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"334",6030,"63",3,2,29,1,0,1,4,2,4,4,6,25,6816.66666666667,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"335",6040,"63",2,2,58,1,1,1,4,2,4,1,NA,27.7999992370605,20247.5,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"336",6040,"63",2,1,59,1,1,1,1,2,3,4,6,27.7999992370605,20247.5,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"337",6050,"63",4,1,37,1,0,1,4,2,3,1,NA,20.1000003814697,10251.25,5316,3,1,25890,427,5316,3600,1,NA,6,1,3,60
"338",6050,"63",4,2,35,1,0,1,4,2,3,4,6,20.1000003814697,10251.25,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"339",6060,"63",3,2,27,1,0,1,4,2,4,1,NA,26.2000007629395,5966.33333333333,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"340",6060,"63",3,1,27,1,0,1,4,2,2,6,12,26.2000007629395,5966.33333333333,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"341",6070,"63",4,1,49,1,0,1,1,2,3,4,NA,35.5,5548.5,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"342",6070,"63",4,2,45,1,0,1,4,2,4,2,NA,35.5,5548.5,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"343",6080,"63",5,2,21,2,0,1,4,NA,3,6,11,28.7999992370605,6148.8,5316,3,1,25890,427,5316,3600,NA,NA,NA,1,3,60
"344",6080,"63",5,2,45,1,0,1,4,2,4,1,NA,28.7999992370605,6148.8,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"345",6080,"63",5,2,19,2,0,1,2,NA,3,5,9.5,28.7999992370605,6148.8,5316,3,1,25890,427,5316,3600,NA,NA,NA,1,3,60
"346",6080,"63",5,1,46,1,0,1,4,2,4,1,NA,28.7999992370605,6148.8,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"347",6080,"63",5,1,16,2,0,1,4,NA,3,4,8.5,28.7999992370605,6148.8,5316,3,1,25890,427,5316,3600,NA,NA,NA,1,3,60
"348",6090,"63",4,1,33,1,0,1,4,2,3,5,9,28.7999992370605,7455.25,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"349",6090,"63",4,2,34,1,0,1,4,2,3,4,5,28.7999992370605,7455.25,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"350",6090,"63",4,1,56,4,0,1,1,2,3,4,5,28.7999992370605,7455.25,5316,3,1,25890,427,5316,3600,2,NA,6,1,3,60
"351",6100,"63",4,2,19,2,0,1,2,2,4,4,6,48,4922.5,1821,3,1,10080,261,1821,1433,NA,NA,NA,NA,NA,NA
"352",6100,"63",4,2,39,1,0,1,2,2,4,1,NA,48,4922.5,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
"353",6100,"63",4,1,40,1,0,1,2,2,4,4,5,48,4922.5,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
"354",6110,"63",4,2,19,5,1,1,4,NA,2,5,7.5,44,4935.5,1821,3,1,10080,261,1821,1433,NA,NA,NA,NA,NA,NA
"355",6110,"63",4,1,44,1,1,1,4,NA,4,4,5,44,4935.5,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
"356",6110,"63",4,1,23,5,1,1,4,NA,2,5,9,44,4935.5,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
"357",6110,"63",4,2,42,1,1,1,4,NA,4,1,NA,44,4935.5,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
"358",6120,"63",5,1,56,1,1,1,4,2,4,1,NA,50,3781,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
"359",6120,"63",5,2,53,1,1,NA,4,2,4,1,NA,50,3781,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
"360",6120,"63",5,1,24,1,1,1,4,2,3,5,NA,50,3781,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
"361",6120,"63",5,2,23,1,1,1,4,2,4,5,NA,50,3781,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
"362",6130,"63",6,1,38,1,0,1,4,2,4,4,5,48,3081.16666666667,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
"363",6130,"63",6,2,35,1,0,1,4,2,4,1,NA,48,3081.16666666667,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
"364",6140,"63",6,2,44,1,0,1,4,2,4,1,NA,40,5489.16666666667,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
"365",6140,"63",6,1,22,1,0,1,2,2,1,5,9,40,5489.16666666667,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
"366",6140,"63",6,1,45,1,0,1,1,2,4,1,NA,40,5489.16666666667,1821,3,1,10080,261,1821,1433,2,NA,2,NA,NA,NA
